system,query word,query datetime,rank,dataset,openalex id,doi,title,year,type,publication venue,publisher,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Scopus,Genomics,2026-04-29,11,OpenAlex,https://openalex.org/W2891838111,https://doi.org/10.3389/fpubh.2018.00247,"The Evolution of Public Health Genomics: Exploring Its Past, Present, and Future",2018.0,review,Frontiers in Public Health,Frontiers Media,Caron Molster; Faye L. Bowman; Gemma A. Bilkey; Angela S. Cho; Belinda L. Burns; Kristen J. Nowak; Hugh Dawkins,Government of Western Australia Department of Health; The University of Western Australia; Harry Perkins Institute of Medical Research; Queen Elizabeth II Medical Centre; Murdoch University; Curtin University,74,77.0,5.0189,0.95739963,"Nutrition, Genetics, and Disease",Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,AU,false
Scopus,Genomics,2026-04-29,12,OpenAlex,https://openalex.org/W4237328207,https://doi.org/10.1002/9780470041000.cedt050,Prospects for Genomics—Derived Drugs: New Approaches and Impact on Pharmaceutical Pipelines,2006.0,other,Wiley Handbook of Current and Emerging Drug Therapies,,,,5,0.0,,,CRISPR and Genetic Engineering,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,Unknown,false
Scopus,Genomics,2026-04-29,13,OpenAlex,https://openalex.org/W3112366192,https://doi.org/10.2217/pme-2020-0093,Texas Health Educators’ Practice in Basic Genomics Education and Services,2020.0,article,Personalized Medicine,Future Medicine,Lei‐Shih Chen; Shixi Zhao; Yu-Lyu Yeh; Tanya N. Eble; Shweta U. Dhar; Oi‐Man Kwok,Texas A&M University; University of New Mexico; Baylor College of Medicine,32,1.0,0.1802,0.63500687,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US,false
Scopus,Genomics,2026-04-29,14,OpenAlex,https://openalex.org/W2411510900,https://doi.org/10.1016/s1672-0229(03)01032-5,Functional Genomics of Wood Quality and Properties,2003.0,review,Genomics Proteomics & Bioinformatics,Elsevier BV,Wei Tang; Xiaoyan Luo; Aaron Nelson; Hilary H. Collver; Katherine Kinken,East Carolina University; University of North Carolina at Chapel Hill,104,4.0,0.2288,0.5503421,Plant Gene Expression Analysis,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,US,false
Scopus,Genomics,2026-04-29,15,OpenAlex,https://openalex.org/W2486691511,https://doi.org/10.1007/978-1-4020-6295-7,Genomics-Assisted Crop Improvement,2007.0,book chapter,,,Rajeev K. Varshney; Roberto Tuberosa,International Crops Research Institute for the Semi-Arid Tropics; University of Bologna,0,154.0,6.9494,0.97789474,Plant Genetic and Mutation Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,false,closed,,false,English,IN; IT,true
Scopus,Genomics,2026-04-29,16,Semantic Scholar,,https://doi.org/10.1007/978-981-97-3169-5,Advances in Genomics: Methods and Applications,2024.0,,,,,,0,3.0,,,,,,,true,open,,Unknown,Unknown,Unknown,Unknown
Scopus,Genomics,2026-04-29,17,OpenAlex,https://openalex.org/W4402987540,https://doi.org/10.1002/9781394268832.ch9,Leveraging Deep Learning for Genomics Analysis,2024.0,other,,,Nisarg Gandhewar; Amit Pimpalkar; Anuja Jadhav; Nilesh Shelke; Rashmi Jain,Symbiosis International University; Nagpur Institute of Technology; Institute of Technology Management,41,7.0,,,Gene expression and cancer classification,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,,false,English,IN,true
Scopus,Genomics,2026-04-29,18,OpenAlex,https://openalex.org/W4402987501,https://doi.org/10.1002/9781394268832.ch20,Genomics and Machine Learning,2024.0,other,,,Sunita Gupta; Neha Janu; Meenakshi Nawal; Anjali Goswami,Institute of Technology Management; University of Rajasthan; Saudi Electronic University,13,5.0,,,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,,false,English,IN; SA,true
Scopus,Genomics,2026-04-29,19,OpenAlex,https://openalex.org/W3034905511,,Review of knowledge and attitudes towards Human genomics and testing,2020.0,article,Covenant University Repository (Covenant University),Covenant University,Jonathan A. Odukoya; Dare Omonijo; Henry Oratue; Ibitayo Yvonne Adebiyi,,12,1.0,0.0836,0.44209768,CRISPR and Genetic Engineering,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,repository,false,English,Unknown,false
Scopus,Genomics,2026-04-29,20,Semantic Scholar,,,Creating a Roadmap for Building a Sustainable Genomics Facility in the Philippines,2019.0,,,,Alexander T. Young,,29,1.0,,,,,,,true,open,,Unknown,Unknown,Unknown,Unknown
Scopus,Genomics,2026-04-29,21,Semantic Scholar,,https://doi.org/10.1145/3148055.3148072,Genomics Analyser: A Big Data Framework for Analysing Genomics Data,2017.0,,BDCAT,,Tariq Abdullah; Ahmed Ahmet,,42,4.0,,,Computer Science,,,,true,open,,Unknown,Unknown,Unknown,Unknown
Scopus,Genomics,2026-04-29,22,OpenAlex,https://openalex.org/W2359059295,,Content and Methods of Functional Genomics,2000.0,article,PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS,Science Press,Jian Zhao,,0,1.0,0.0,0.15904538,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,Unknown,false
Scopus,Genomics,2026-04-29,23,Semantic Scholar,,https://doi.org/10.4028/WWW.SCIENTIFIC.NET/AMR.955-959.3709,Genomics Approaches for Abiotic Stress in Crop Resources,2014.0,,,,M. Zheng; Hailiang Zhao; Yan Ming Zhang,,13,0.0,,,Biology,,,,true,open,,Unknown,Unknown,Unknown,Unknown
Scopus,Genomics,2026-04-29,24,OpenAlex,https://openalex.org/W4235709845,https://doi.org/10.1007/978-3-030-70420-9,Oil Crop Genomics,2021.0,book chapter,,,Hüseyin Tombuloğlu; Turgay Ünver; Güzin Tombuloğlu; Khalid Rehman Hakeem,Imam Abdulrahman Bin Faisal University; King Abdulaziz University,0,8.0,3.475,0.92026379,Microbial Metabolic Engineering and Bioproduction,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,,false,English,SA,false
Scopus,Genomics,2026-04-29,25,OpenAlex,https://openalex.org/W4401873323,https://doi.org/10.1371/journal.pbio.3002804,GetGenome: Overcoming inequalities in access to genomics technology,2024.0,article,PLoS Biology,Public Library of Science,James Canham; Joe Win; GetGenome Network; Sophien Kamoun,Norwich Research Park; Sainsbury Laboratory,6,1.0,0.2185,0.56519055,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,GB,false
Scopus,Genomics,2026-04-29,26,OpenAlex,https://openalex.org/W4318918166,https://doi.org/10.1097/jpa.0000000000000491,Genetics and Genomics Education for Physician Assistant Students: A Review of the Literature,2023.0,review,The Journal of Physician Assistant Education,Lippincott Williams & Wilkins,Wesley G Patterson; Linda Ward,Greenwood Genetic Center; Clemson University,45,5.0,1.7855,0.84387669,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US,false
Scopus,Genomics,2026-04-29,27,OpenAlex,https://openalex.org/W2899699655,https://doi.org/10.1016/j.jgg.2018.09.005,Conservation genetics and genomics of threatened vertebrates in China,2018.0,review,Journal of genetics and genomics/Journal of Genetics and Genomics,Elsevier BV,Huizhong Fan; Yibo Hu; Qi Wu; Yonggang Nie; Yan Li; Fuwen Wei,University of Chinese Academy of Sciences; Chinese Academy of Sciences; Institute of Zoology,112,18.0,0.7555,0.71235598,Biochemical Analysis and Sensing Techniques,Nutrition and Dietetics,Nursing,Health Sciences,false,closed,journal,false,English,CN,true
Scopus,Genomics,2026-04-29,28,Semantic Scholar,,https://doi.org/10.1109/ICAMMAET.2017.8186739,Big data in genomics,2017.0,,"2017 International Conference on Algorithms, Methodology, Models and Applications in Emerging Technologies (ICAMMAET)",,T. Godhandaraman; N. Pruthviraj; V. Praveenkumar; A. Banuprasad; K. Karthick,,8,8.0,,,Computer Science; Biology,,,,true,open,,Unknown,Unknown,Unknown,Unknown
Scopus,Genomics,2026-04-29,29,OpenAlex,https://openalex.org/W4403701684,https://doi.org/10.3389/fpubh.2024.1426318,Identifying factors that influence the use of pathogen genomics in Australia and New Zealand: a protocol,2024.0,article,Frontiers in Public Health,Frontiers Media,James D. H. Ong; Tehzeeb Zulfiqar; Kathryn Glass; Martyn Kirk; Brad Astbury; Angeline Ferdinand,The University of Melbourne; Peter Doherty Institute; Melbourne Health; Australian National University; Melbourne Genomics Health Alliance,54,0.0,0.5149,0.25080287,Animal Disease Management and Epidemiology,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,true,gold,journal,false,English,AU,false
Scopus,Genomics,2026-04-29,30,OpenAlex,https://openalex.org/W4399849957,https://doi.org/10.1016/j.csbj.2024.06.019,Deep Learning of radiology-genomics integration for computational oncology: A mini review,2024.0,review,Computational and Structural Biotechnology Journal,Elsevier BV,Feng‐ao Wang; Y Li; Tao Zeng,University of Chinese Academy of Sciences; Guangzhou Medical University,124,11.0,4.6493,0.94435689,Radiomics and Machine Learning in Medical Imaging,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences,true,gold,journal,false,English,CN,true
Scopus,Genomics,2026-04-29,31,OpenAlex,https://openalex.org/W4413054242,https://doi.org/10.1097/nne.0000000000001947,Competency Framework Development for Genomics Nurse Educators,2025.0,article,Nurse Educator,Lippincott Williams & Wilkins,Deborah O. Himes; Jennifer R. Dungan; Sarah Dewell; Sarah Davis; Linda Ward; Ruth F. Lucas,Thompson Rivers University; Lucas Research; SteelCloud (United States); Caldwell University,38,4.0,6.1101,0.96454335,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,hybrid,journal,false,English,CA; US,false
Scopus,Genomics,2026-04-29,33,OpenAlex,https://openalex.org/W4206734911,https://doi.org/10.3881/j.issn.1000-503x.13931,[Application of Artificial Intelligence in Clinical Genomics].,2021.0,article,PubMed,National Institutes of Health,Xing Liu; Yin Yang; Yiping Ge; Tong Lin,Cosmetic Laser Dermatology; Chinese Academy of Medical Sciences Dermatology Hospital,0,0.0,0.0,0.17231638,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,false,closed,repository,false,English,US; CN,true
Scopus,Genomics,2026-04-29,34,OpenAlex,https://openalex.org/W4394735445,https://doi.org/10.1093/bioinformatics/btae168,A machine-readable specification for genomics assays,2024.0,article,Bioinformatics,Oxford University Press,A. Sina Booeshaghi; Xi Chen; Lior Pachter,"University of California, Berkeley; Southern University of Science and Technology; California Institute of Technology",16,11.0,1.7644,0.81971191,Single-cell and spatial transcriptomics,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,US; CN,true
Scopus,Genomics,2026-04-29,35,Semantic Scholar,,https://doi.org/10.2174/97816810892561210101,Introduction to Molecular Genomics,2021.0,,,,M. Javed; A. Nadeem; F. Hassan,,0,1.0,,,,,,,true,open,,Unknown,Unknown,Unknown,Unknown
Scopus,Genomics,2026-04-29,37,OpenAlex,https://openalex.org/W2422565719,https://doi.org/10.1504/ijbt.2015.074800,Expert opinion survey of genomics research and development initiatives at Health Canada,2015.0,article,International Journal of Biotechnology,Inderscience Publishers,Ivy D. Moffat; Carole L. Yauk; Julie Bourdon Lacombe; Andrew Atkinson,Wilfrid Laurier University; Health Canada,0,0.0,0.0,0.2507688,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,false,closed,journal,false,English,CA,false
Scopus,Genomics,2026-04-29,38,OpenAlex,https://openalex.org/W1513446941,https://doi.org/10.1023/a:1021261026670,Role for NMR in structural genomics,2002.0,article,Journal of Structural and Functional Genomics,Springer Science+Business Media,Michael A. Kennedy; G.T. Montelione; C.H. Arrowsmith; John L. Markley,"Pacific Northwest National Laboratory; Environmental Molecular Sciences Laboratory; Rutgers, The State University of New Jersey; University of Toronto; Ontario Institute for Cancer Research; Cancer Care Ontario; University of Wisconsin–Madison",72,31.0,2.1626,0.87138948,RNA and protein synthesis mechanisms,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US; CA,false
Scopus,Genomics,2026-04-29,39,OpenAlex,https://openalex.org/W2902886988,https://doi.org/10.1016/b978-0-12-812536-6.00014-6,Genetics and Genomics in Public Health,2018.0,book chapter,Elsevier eBooks,Elsevier BV,Debra Lochner Doyle; Muin J. Khoury,Screen; Washington State Department of Health; Centers for Disease Control and Prevention; Office of Public Health Genomics; The Centers,38,1.0,0.0,0.1311264,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,ebook platform,false,English,US,false
Scopus,Genomics,2026-04-29,40,OpenAlex,https://openalex.org/W2060598494,https://doi.org/10.1186/1471-2164-9-472,Genomics Research: World Survey of Public Funding,2008.0,letter,BMC Genomics,BioMed Central,Jennifer Reineke Pohlhaus; Robert Cook‐Deegan,Duke University,19,38.0,1.7512,0.8989358,Biotechnology and Related Fields,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,true,gold,journal,false,English,US,false
Scopus,Genomics,2026-04-29,41,OpenAlex,https://openalex.org/W4297534147,https://doi.org/10.1016/j.profnurs.2022.09.004,Faculty education to improve integration of genomics education in nursing curriculum,2022.0,review,Journal of Professional Nursing,Elsevier BV,Mary Alison Smania; Ann Annis; Dola Pathak; Elizabeth Wasilevich; Kathleen Poindexter,Michigan State University,35,14.0,2.2441,0.88661722,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US,false
Scopus,Genomics,2026-04-29,42,OpenAlex,https://openalex.org/W3209753144,https://doi.org/10.1177/00333549211055708,Are We Prepared for Precision Public Health? An Examination of Genomics Content in Graduate Public Health Programs,2021.0,article,Public Health Reports,SAGE Publishing,Karen Niemchick; Ally Goerge; Amy Ponte,Grand Valley State University,19,4.0,0.3308,0.67933461,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,bronze,journal,false,English,US,false
Scopus,Genomics,2026-04-29,43,OpenAlex,https://openalex.org/W2993246561,https://doi.org/10.3390/genes10121017,Computational Strategies for Scalable Genomics Analysis,2019.0,article,Genes,Multidisciplinary Digital Publishing Institute,Lizhen Shi; Zhong Wang,"Florida State University; Lawrence Berkeley National Laboratory; University of California, Merced; Joint Genome Institute",58,17.0,1.0163,0.83355428,Algorithms and Data Compression,Artificial Intelligence,Computer Science,Physical Sciences,true,gold,journal,false,English,US,false
Scopus,Genomics,2026-04-29,44,OpenAlex,https://openalex.org/W4256733399,https://doi.org/10.1016/c2018-0-00570-8,"Pan-genomics: Applications, Challenges, and Future Prospects",2020.0,book chapter,Elsevier eBooks,Elsevier BV,,,0,30.0,7.4625,0.96579247,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,ebook platform,false,English,Unknown,false
Scopus,Genomics,2026-04-29,45,OpenAlex,https://openalex.org/W2962100561,https://doi.org/10.1111/inr.12537,"Genomics education in nursing in Hong Kong, Taiwan and Mainland China",2019.0,article,International Nursing Review,Wiley,Sek Ying Chair; Mary Miu Yee Waye; Kathleen Calzone; Carmen W.H. Chan,Chinese University of Hong Kong; ID Genomics (United States); National Institutes of Health; National Cancer Institute; Center for Cancer Research; Department of Health and Human Services,22,33.0,3.0583,0.91530768,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,HK; US,false
Scopus,Genomics,2026-04-29,46,OpenAlex,https://openalex.org/W1964996688,https://doi.org/10.5888/pcd9.120190,Evaluation of State Comprehensive Cancer Control Plans for Genomics Content,2012.0,article,Preventing Chronic Disease,Centers for Disease Control and Prevention,Jason Laufman; Debra Duquette; Angela Trepanier,Wayne State University; Michigan Department of Health and Human Services,16,5.0,0.4089,0.74484533,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,true,diamond,journal,false,English,US,false
Scopus,Genomics,2026-04-29,47,OpenAlex,https://openalex.org/W3119754571,https://doi.org/10.1016/j.ajhg.2020.12.013,The genomics workforce must become more diverse: a strategic imperative,2021.0,article,The American Journal of Human Genetics,Elsevier BV,Vence L. Bonham; Eric D. Green,National Institutes of Health; National Human Genome Research Institute,15,54.0,13.0843,0.99116969,Diversity and Career in Medicine,Gender Studies,Social Sciences,Social Sciences,true,bronze,journal,false,English,US,false
Scopus,Genomics,2026-04-29,48,OpenAlex,https://openalex.org/W2612162942,https://doi.org/10.1109/dcc.2017.49,Optimize Genomics Data Compression with Hardware Accelerator,2017.0,article,,,Li Weigang,Intel (United Kingdom),0,2.0,0.0,0.04135316,Algorithms and Data Compression,Artificial Intelligence,Computer Science,Physical Sciences,false,closed,,false,English,GB,false
Scopus,Genomics,2026-04-29,49,OpenAlex,https://openalex.org/W4213276642,https://doi.org/10.1111/inr.12751,Nursing engagement in genetics and genomics: A developing country's perspective,2022.0,review,International Nursing Review,Wiley,Peter James B. Abad; Aster Lynn D. Sur,University of the Philippines Manila,19,12.0,2.0504,0.86983217,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,PH,true
Scopus,Genomics,2026-04-29,50,OpenAlex,https://openalex.org/W129404372,https://doi.org/10.1093/acprof:oso/9780199231461.003.0012,Cultural authority of informed consent: indigenous participation in biobanking and salmon genomics focus groups,2009.0,book chapter,Oxford University Press eBooks,Oxford University Press,Michael Burgess; James Tansey,,0,2.0,0.0,0.04957612,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,false,closed,ebook platform,false,English,Unknown,false
Scopus,Genomics,2026-04-29,51,OpenAlex,https://openalex.org/W4206423235,https://doi.org/10.1111/bioe.12995,Towards equitable genomics governance in Africa: Guiding principles from theories of global health governance and the African moral theory of Ubuntu,2022.0,article,Bioethics,Wiley,Nchangwi Syntia Munung; Jantina de Vries; Bridget Pratt,University of Cape Town; The University of Melbourne; Melbourne Health,42,12.0,1.9952,0.85110058,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,true,green,journal,false,English,ZA; AU,true
Scopus,Genomics,2026-04-29,52,OpenAlex,https://openalex.org/W3143561573,https://doi.org/10.1038/s41436-021-01140-x,Ensuring best practice in genomics education and evaluation: reporting item standards for education and its evaluation in genomics (RISE2 Genomics),2021.0,article,Genetics in Medicine,Elsevier BV,Amy Nisselle; Monika Janinski; Melissa Martyn; Belinda McClaren; Nadia Kaunein; Jane Maguire; Erin Rooney Riggs; Kristine Barlow‐Stewart; Andrea Belcher; John Bernat; Stephanie Best; Michelle Bishop; June Carroll; Martina C. Cornel; Vajira H. W. Dissanayake; Agnes E. Dodds; Kate Dunlop; Gunjan Garg; Russell Gear; Debra Graves; Ken Knight; Bruce R. Korf; Dhavendra Kumar; Mercy Laurino; Alan Ma; Andrew J. Mallett; Maria McCarthy; Alison McEwen; Nicola Mulder; Chirag Patel; Catherine Quinlan; Kate Reed; Ingrid Sinnerbrink; Anne Slavotinek; Vijayaprakash Suppiah; Bronwyn Terrill; Edward S. Tobias; Emma Tonkin; Steve Trumble; Tina‐Marié Wessels; Sylvia A. Metcalfe; Helen Jordan; Clara Gaff,"Murdoch Children's Research Institute; University of Melbourne; Melbourne Genomics Health Alliance; University of Technology Sydney; Autism & Developmental Medicine Institute; University of Sydney; University of Queensland; University of Iowa; Macquarie University; Health Education England; Genomics (United Kingdom); University of Toronto; Vrije Universiteit Amsterdam; University of Colombo; New South Wales Department of Health; Sydney Children’s Hospitals Network; Royal College of Pathologists of Australasia; University of Alabama at Birmingham; Queen Mary University of London; William Harvey Research Institute; University of the Philippines Manila; Royal Children's Hospital; University of Cape Town; Queensland Health; Jackson Laboratory; University of California, San Francisco; University of South Australia; UNSW Sydney; St Vincent's Clinic; Garvan Institute of Medical Research; University of Glasgow; University of South Wales",43,50.0,5.4576,0.96373307,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,hybrid,journal,false,English,AU; US; GB; CA; NL; LK; PH; ZA,true
Scopus,Genomics,2026-04-29,53,OpenAlex,https://openalex.org/W4401499307,https://doi.org/10.3389/fmed.2024.1404741,Developing leadership competencies for genomics integration through globally networked learning and education,2024.0,article,Frontiers in Medicine,Frontiers Media,Jacqueline Limoges; Arja Halkoaho; Mari Laaksonen; Muskaan Karwal,Athabasca University; Tampere University of Applied Sciences,39,5.0,2.5454,0.90012645,BRCA gene mutations in cancer,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,gold,journal,false,English,CA; FI,false
Scopus,Genomics,2026-04-29,54,OpenAlex,https://openalex.org/W4405659879,https://doi.org/10.1002/hast.4924,Expanding the Agenda for a More Just Genomics,2024.0,article,The Hastings Center Report,Wiley,Deanne Dunbar Dolan; Danielle Pacia; Josephine Johnston; Sandra Soo‐Jin Lee; Mildred K. Cho,,93,1.0,0.5108,0.73785467,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,true,bronze,journal,false,English,Unknown,false
Scopus,Genomics,2026-04-29,55,OpenAlex,https://openalex.org/W2786017183,https://doi.org/10.1016/j.molp.2018.01.007,Rice Functional Genomics Research: Past Decade and Future,2018.0,article,Molecular Plant,Elsevier BV,Yan Li; Jinghua Xiao; Ling‐Ling Chen; Xuehui Huang; Zhukuan Cheng; Bin Han; Qifa Zhang; Changyin Wu,Huazhong Agricultural University; Shanghai Normal University; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; State Key Laboratory of Plant Genomics; Shanghai Institutes for Biological Sciences; Center for Excellence in Molecular Plant Sciences; National Center for Gene Research,254,173.0,13.2642,0.99110187,Genetic Mapping and Diversity in Plants and Animals,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,CN,true
Scopus,Genomics,2026-04-29,56,OpenAlex,https://openalex.org/W2052771958,https://doi.org/10.1016/j.tibtech.2005.01.002,Regulating genomics in the 21st century: from logos to pathos?,2005.0,review,Trends in biotechnology,Elsevier BV,Herbert Gottweis,University of Vienna,20,23.0,0.415,0.7496026,Genetically Modified Organisms Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,false,closed,journal,false,English,AT,false
