system,query word,query datetime,rank,dataset,openalex id,doi,title,year,type,publication venue,publisher,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Scopus,Natural Language Processing,2026-04-29,11,OpenAlex,https://openalex.org/W1991734322,https://doi.org/10.5302/j.icros.2012.18.11.1059,Comparison of Application Effect of Natural Language Processing Techniques for Information Retrieval,2012.0,article,Journal of Institute of Control Robotics and Systems,null/unknown,Su Mei Xi; Young Im Cho,University of Suwon,19,1.0,0.0,0.07380732,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,True,bronze,journal,False,English,KR,False
Scopus,Natural Language Processing,2026-04-29,12,OpenAlex,https://openalex.org/W3110091684,https://doi.org/10.1088/1742-6596/1682/1/012081,Research on the Application of Artificial Intelligence Natural Language Processing Technology in Japanese Teaching,2020.0,article,Journal of Physics Conference Series,IOP Publishing,Jing Yao,Dalian Neusoft University of Information,0,7.0,0.6628,0.76699544,Educational Technology and Pedagogy,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,journal,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,13,OpenAlex,https://openalex.org/W4399254319,https://doi.org/10.1145/3660395.3660396,Natural Language Processing Combined with Digital Twins to Drive Fusion Physics Design,2023.0,article,null/unknown,null/unknown,Zilong Yuan; Pan Liu; Mao Huan; Gaoyang Liu; Wenbin Xiong; Zhangchun Tang,University of Electronic Science and Technology of China; Energy Foundation; Nuclear and Radiation Safety Center; Guangzhou Railway Polytechnic,9,0.0,0.0,0.05537025,Laser-Plasma Interactions and Diagnostics,Nuclear and High Energy Physics,Physics and Astronomy,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,14,OpenAlex,https://openalex.org/W2185357164,null/unknown,Survey on Various Natural Language Processing Toolkits,2014.0,article,null/unknown,null/unknown,L. B. Krithika; Kalyana Vasanth Akondi,null/unknown,0,3.0,0.818,0.81884737,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,15,OpenAlex,https://openalex.org/W3126896034,https://doi.org/10.1109/iicspi51290.2020.9332458,Natural Language Processing and Its Applications in Machine Translation: A Diachronic Review,2020.0,review,2020 IEEE 3rd International Conference of Safe Production and Informatization (IICSPI),null/unknown,Kai Jiang; Xi Lu,Huazhong Agricultural University; Hubei Institute of Fine Arts,10,56.0,2.0106,0.8901954,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,16,OpenAlex,https://openalex.org/W4318952633,https://doi.org/10.1109/issm55802.2022.10026893,Application of Natural Language Processing in Semiconductor Manufacturing,2022.0,article,null/unknown,null/unknown,Daisuke Kobayashi; Shunsaku Yasuda; Takashi Iuti; Shiho Ito,Sony (Taiwan),2,2.0,0.2667,0.63986264,Industrial Vision Systems and Defect Detection,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,False,closed,null/unknown,False,English,TW,False
Scopus,Natural Language Processing,2026-04-29,17,OpenAlex,https://openalex.org/W3197503774,https://doi.org/10.1109/aiea53260.2021.00069,A Survey on Few-Shot Learning in Natural Language Processing,2021.0,article,null/unknown,null/unknown,Mengde Yang,China University of Geosciences (Beijing),22,13.0,1.3597,0.84604692,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,18,OpenAlex,https://openalex.org/W4390861693,https://doi.org/10.53829/ntr201605fa2,Natural Language Processing Supporting Artificial Intelligence,2016.0,article,NTT technical review,null/unknown,Yoshihiro Matsuo; Ryuichiro Higashinaka; Hisako Asano; Toshiro Makino,NTT (Japan),6,2.0,0.5356,0.73214918,Advanced Data Processing Techniques,Control and Systems Engineering,Engineering,Physical Sciences,True,bronze,journal,False,English,JP,False
Scopus,Natural Language Processing,2026-04-29,19,OpenAlex,https://openalex.org/W2810312880,https://doi.org/10.1109/iciea.2018.8398172,A review of the application of natural language processing in clinical medicine,2018.0,review,null/unknown,null/unknown,Song Wang; Fangwen Ren; Haichuan Lu,Wuhan University of Science and Technology,20,13.0,0.3677,0.59618773,Biomedical Text Mining and Ontologies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,20,OpenAlex,https://openalex.org/W3009480083,https://doi.org/10.1007/978-3-030-42520-3_8,Deep Learning Methods in Natural Language Processing,2020.0,book chapter,Communications in computer and information science,Springer Science+Business Media,Alexis Stalin Alulema Flores,Schlumberger (United States); University of New Mexico,3,4.0,1.6487,0.80411165,Advanced Data Processing Techniques,Control and Systems Engineering,Engineering,Physical Sciences,False,closed,book series,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,21,OpenAlex,https://openalex.org/W4404424464,https://doi.org/10.1177/17531934241295493,Enhancing systematic review efficiency in hand surgery using artificial intelligence (natural language processing) for abstract screening,2024.0,review,Journal of Hand Surgery (European Volume),SAGE Publishing,Gordon C. Wong; Robert L Kane; Cheng-C.J. Chu; Ching-Heng Lin; Chang‐Fu Kuo; Kevin C. Chung,University of Michigan; Medical University of South Carolina; Chang Gung University of Science and Technology; Chang Gung Memorial Hospital; University of Nottingham; Chang Gung University,12,6.0,0.657,0.73043691,Artificial Intelligence in Healthcare and Education,Health Informatics,Medicine,Health Sciences,False,closed,journal,False,English,US; TW; GB,False
Scopus,Natural Language Processing,2026-04-29,22,OpenAlex,https://openalex.org/W2133802680,https://doi.org/10.4028/www.scientific.net/amm.380-384.2614,Application of Natural Language Processing for Information Retrieval,2013.0,article,Applied Mechanics and Materials,Trans Tech Publications,Su Mei Xi,Polytechnic University,13,6.0,0.0,0.20221541,Web Data Mining and Analysis,Information Systems,Computer Science,Physical Sciences,False,closed,journal,False,English,JP,False
Scopus,Natural Language Processing,2026-04-29,23,OpenAlex,https://openalex.org/W2913088375,https://doi.org/10.1007/978-1-4842-4267-4,Natural Language Processing Recipes : Unlocking Text Data with Machine Learning and Deep Learning using Python,2019.0,book chapter,null/unknown,null/unknown,Akshay Kulkarni; Adarsha Shivananda,null/unknown,0,19.0,2.1793,0.90708661,Computational Physics and Python Applications,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,24,OpenAlex,https://openalex.org/W2122483433,https://doi.org/10.1109/scored.2002.1033061,Flight schedule query system based on natural language processing,2003.0,article,Student Conference on Research and Development,null/unknown,M.A.B.M. Hamza; A.M. Ahmad,null/unknown,1,3.0,0.0,0.25224775,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,25,OpenAlex,https://openalex.org/W3011868720,https://doi.org/10.1007/978-981-15-3308-2_47,A Review of the Development and Application of Natural Language Processing,2020.0,review,Advances in intelligent systems and computing,Springer Nature,Weiwen Guo; Lili Huang; Jeng‐Shyang Pan,Fujian University of Technology; Shandong University of Science and Technology,21,6.0,1.3737,0.83066625,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,26,OpenAlex,https://openalex.org/W4297687973,https://doi.org/10.1155/2022/7191312,Research on Security Model Design Based on Computational Network and Natural Language Processing,2022.0,article,Mobile Information Systems,IOS Press,Junpu Yang,null/unknown,17,1.0,0.1389,0.55278861,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,hybrid,journal,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,27,OpenAlex,https://openalex.org/W4386578190,https://doi.org/10.3778/j.issn.1673-9418.2012109,Review of Pre-training Techniques for Natural Language Processing,2021.0,article,SHILAP Revista de lepidopterología,null/unknown,MA Jinlin CHEN Deguang,State Ethnic Affairs Commission; North Minzu University,0,10.0,1.3993,0.85016725,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,28,Crossref,null/unknown,https://doi.org/10.1007/978-3-031-09108-7_7,Natural Language Processing,2022.0,book chapter,Cognitive Informatics in Biomedicine and Healthcare,Springer International Publishing,Hua Xu; Kirk Roberts,null/unknown,85,0.0,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Natural Language Processing,2026-04-29,29,OpenAlex,https://openalex.org/W2964023261,https://doi.org/10.1145/3331184.3331381,Deep Natural Language Processing for Search Systems,2019.0,article,null/unknown,null/unknown,Weiwei Guo; Huiji Gao; Jun Shi; Bo Long,LinkedIn (United States),23,4.0,0.4201,0.70646093,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,30,OpenAlex,https://openalex.org/W4285146880,https://doi.org/10.1007/978-3-031-08740-0_12,"Processing Natural Language with Biomolecules: Where Linguistics, Biology and Computation Meet",2022.0,book chapter,Lecture notes in computer science,Springer Science+Business Media,M. Dolores Jiménez‐López,Universitat Rovira i Virgili,38,1.0,0.4998,0.58502932,DNA and Biological Computing,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,False,closed,book series,False,English,ES,False
Scopus,Natural Language Processing,2026-04-29,31,OpenAlex,https://openalex.org/W4311018551,https://doi.org/10.1177/02692163221141969,The use of natural language processing in palliative care research: A scoping review,2022.0,review,Palliative Medicine,SAGE Publishing,Max Sarmet; Aamna Kabani; Luís Coelho; Sara Seabra dos Reis; Jorge L. Zeredo; Ambereen K. Mehta,Universidade de Brasília; Johns Hopkins University; Johns Hopkins Medicine; Polytechnic Institute of Porto; Johns Hopkins Bayview Medical Center,97,30.0,5.8893,0.96751032,Palliative Care and End-of-Life Issues,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,True,green,journal,False,English,BR; US; PT,True
Scopus,Natural Language Processing,2026-04-29,32,OpenAlex,https://openalex.org/W4406668513,https://doi.org/10.1145/3708036.3708089,The Evolution and Breakthrough of Natural Language Processing: The Revolution from Rules to Deep Learning,2024.0,article,null/unknown,null/unknown,Chen Feng; Yifan Li; Zhaoda Chen; Longxing Guo,Shandong University of Science and Technology,19,0.0,0.0,0.23312173,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,33,OpenAlex,https://openalex.org/W3208772014,https://doi.org/10.1117/12.2604371,A review of natural language processing for financial technology,2021.0,review,null/unknown,null/unknown,Ruizhuo Gao; Zeqi Zhang; Zhenning Shi; Dan Xu; Weijuan Zhang; Dewei Zhu,"Hohai University; California State University, Fullerton; Jiangsu University of Science and Technology",130,15.0,1.0766,0.79184725,Stock Market Forecasting Methods,Management Science and Operations Research,Decision Sciences,Social Sciences,False,closed,null/unknown,False,English,CN; US,True
Scopus,Natural Language Processing,2026-04-29,34,OpenAlex,https://openalex.org/W4312271401,https://doi.org/10.1109/gcat55367.2022.9971874,The manuscript evaluation through Artificial Intelligence using Natural Language Processing and Machine Learning,2022.0,article,2022 IEEE 3rd Global Conference for Advancement in Technology (GCAT),null/unknown,Talib ul Haq; Darpan Anand; Nitika Kapoor,Chandigarh University,18,3.0,0.2092,0.43902051,AI in Service Interactions,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,35,OpenAlex,https://openalex.org/W2585236228,https://doi.org/10.1109/icinfa.2016.7831949,Route natural language processing method for robot navigation,2016.0,article,null/unknown,null/unknown,Ke Zhang; Qi Chen,North China Electric Power University,9,3.0,0.0,0.10841296,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,38,OpenAlex,https://openalex.org/W4321065355,https://doi.org/10.1109/ecnlpir57021.2022.00014,Machine Translation Technology Based on Natural Language Processing,2022.0,article,null/unknown,null/unknown,Qin Mo,Jiangxi University of Technology,11,7.0,0.9283,0.79476124,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,39,OpenAlex,https://openalex.org/W4379619991,https://doi.org/10.1109/cictn57981.2023.10140271,Text Generator using Natural Language Processing Methods,2023.0,article,null/unknown,null/unknown,Rupinder Kaur; Amandeep Kaur,Chandigarh University,7,4.0,0.6993,0.74649496,AI in Service Interactions,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,40,OpenAlex,https://openalex.org/W4213004990,https://doi.org/10.1109/iceitsa54226.2021.00095,Analysis of Semi-Supervised Algorithms in Natural Language Processing,2021.0,article,2021 International Conference on Electronic Information Technology and Smart Agriculture (ICEITSA),null/unknown,Ting Zhang; Yanzhou Ma; Hongxin Li,PLA Information Engineering University; Henan University of Science and Technology,1,3.0,0.377,0.62553748,Educational Technology and Pedagogy,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,41,OpenAlex,https://openalex.org/W4407628348,https://doi.org/10.1109/ic3tes62412.2024.10877514,Natural Language Processing in Strategic Planning Analysis,2024.0,article,null/unknown,null/unknown,Keerthi Shetty; Swati Tyagi; Anupama Jha; Dattaraj Jagdish Rao; J. R. Arunkumar; R Lakshmikanth,"University of Delaware; Guru Gobind Singh Indraprastha University; Jawaharlal Nehru Technological University, Hyderabad",6,0.0,0.0,0.2517596,Cognitive Science and Mapping,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US; IN,True
Scopus,Natural Language Processing,2026-04-29,42,OpenAlex,https://openalex.org/W4390816518,https://doi.org/10.1109/ecice59523.2023.10383024,Design Mechanism of Network Public Opinion Analysis System Using Natural Language Processing,2023.0,article,null/unknown,null/unknown,Yupeng Wu,Fuzhou Melbourne Polytechnic,7,0.0,0.0,0.18901823,Sentiment Analysis and Opinion Mining,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
Scopus,Natural Language Processing,2026-04-29,43,OpenAlex,https://openalex.org/W3023181096,https://doi.org/10.1007/978-981-15-5232-8_39,Urdu Natural Language Processing Issues and Challenges: A Review Study,2020.0,review,Communications in computer and information science,Springer Science+Business Media,Usman Ali Khan; Maaz Bin Ahmad; Farhan Shafiq; Muhammad Sarim,Federal Urdu University,44,2.0,0.0,0.07467838,Speech Recognition and Synthesis,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,PK,True
Scopus,Natural Language Processing,2026-04-29,44,OpenAlex,https://openalex.org/W2901497874,https://doi.org/10.1109/icmcce.2018.00112,On Application of Natural Language Processing in Machine Translation,2018.0,article,"2018 3rd International Conference on Mechanical, Control and Computer Engineering (ICMCCE)",null/unknown,Zhaorong Zong; Changchun Hong,Huangshan University,3,53.0,1.5664,0.88534279,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,conference,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,45,OpenAlex,https://openalex.org/W2735704353,null/unknown,Cognitive Approach to Natural Language Processing,2017.0,preprint,Staffordshire Online Repository (Staffordshire University),University of Staffordshire,Bernadette Sharp; Florence Sèdes; Wiesław Lubaszewski,University of Staffordshire; Jagiellonian University; AGH University of Krakow,0,14.0,1.2462,0.85058371,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,GB; PL,False
Scopus,Natural Language Processing,2026-04-29,46,OpenAlex,https://openalex.org/W4409103596,https://doi.org/10.1109/acoit62457.2024.10939556,Neural Networks for Natural Language Processing,2024.0,article,null/unknown,null/unknown,Sudhindra B. Deshpande; K. Sundara Velrani; A Bhagyalakshmi; M. Sowmya Vani; S. Ananthi; D. K. Sahu,Sathyabama Institute of Science and Technology; Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology,10,2.0,1.2775571,0.78789037,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,47,OpenAlex,https://openalex.org/W2958529963,https://doi.org/10.1007/978-981-13-9187-3_53,Review on Natural Language Processing Trends and Techniques Using NLTK,2019.0,book chapter,Communications in computer and information science,Springer Science+Business Media,Deepa Yogish; T N Manjunath; Ravindra S. Hegadi,Solapur University,8,73.0,5.5087,0.97029646,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,book series,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,48,OpenAlex,https://openalex.org/W7125971984,https://doi.org/10.1177/20539517251406184,“Missing standardization”: Identifying harmful language ideologies in natural language processing work,2026.0,article,Big Data & Society,SAGE Publishing,Melissa Gasparotto,Rutgers Sexual and Reproductive Health and Rights,35,0.0,0.0,0.15883434,Multilingual Education and Policy,Linguistics and Language,Social Sciences,Social Sciences,True,gold,journal,False,English,NL,False
Scopus,Natural Language Processing,2026-04-29,49,Semantic Scholar,null/unknown,https://doi.org/10.11477/mf.1416201214,[Medical Natural Language Processing for Japanese Language].,2019.0,null/unknown,Brain and nerve = Shinkei kenkyu no shinpo,null/unknown,Yoshinobu Kano,null/unknown,0,0.0,null/unknown,null/unknown,Computer Science; Medicine,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
Scopus,Natural Language Processing,2026-04-29,52,OpenAlex,https://openalex.org/W2562682442,https://doi.org/10.1145/3009906,Computer Vision and Natural Language Processing,2016.0,review,ACM Computing Surveys,Association for Computing Machinery,Peratham Wiriyathammabhum; Douglas Summers-Stay; Cornelia Fermüller; Yiannis Aloimonos,"University of Maryland, College Park; DEVCOM Army Research Laboratory",344,63.0,2.0277,0.91473839,Multimodal Machine Learning Applications,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,False,closed,journal,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,53,OpenAlex,https://openalex.org/W4223627220,https://doi.org/10.3390/math10081276,Evaluation of Chinese Natural Language Processing System Based on Metamorphic Testing,2022.0,article,Mathematics,Multidisciplinary Digital Publishing Institute,Lingzi Jin; Zuohua Ding; Huihui Zhou,Zhejiang Sci-Tech University,60,7.0,0.9721,0.79074026,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,journal,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,54,OpenAlex,https://openalex.org/W2515458045,https://doi.org/10.1109/cicn.2015.143,The Semi-Automatic Natural Language Processing System Construction Method Based on Intelligent Computer and Word Net Technologies,2015.0,article,null/unknown,null/unknown,Jing Hu,Northeast Electric Power University,2,1.0,0.4314,0.79310931,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,CN,True
Scopus,Natural Language Processing,2026-04-29,55,OpenAlex,https://openalex.org/W4411615938,https://doi.org/10.1101/2025.06.23.25330134,A modular pipeline for natural language processing-screened human abstraction of a pragmatic trial outcome from electronic health records,2025.0,preprint,medRxiv,null/unknown,Robert Y. Lee; S. Kevin Li; James Sibley; Trevor Cohen; William B. Lober; Janaki O’Brien; Nicole Leduc; Kasey Mallon Andrews; Anna Ungar; Jessica Walsh; Elizabeth L. Nielsen; Danae Dotolo; Erin K. Kross,University of Washington; Seattle University; University of Washington Medical Center; Neurobehavioral Systems; Seattle Children's Hospital; University of New Mexico,33,0.0,null/unknown,null/unknown,Machine Learning in Healthcare,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,56,OpenAlex,https://openalex.org/W4407639287,https://doi.org/10.1109/ic3tes62412.2024.10877630,Natural Language Processing for Sentiment Analysis in Marketing,2024.0,article,null/unknown,null/unknown,Anantha Murthy; Pallavi Sagar Deshpande; Shweta Gakhreja; Yogita Satish Garwal; Neetu Jain; Rajeswari Katare,Nitte University; Bharati Vidyapeeth Deemed University; Manipal University Jaipur; Osmania University,12,0.0,0.0,0.25198523,Sentiment Analysis and Opinion Mining,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,IN,True
Scopus,Natural Language Processing,2026-04-29,57,OpenAlex,https://openalex.org/W2012731080,https://doi.org/10.1109/bibe.2014.57,Domain Independent Natural Language Processing -- A Case Study for Hospital Readmission with COPD,2014.0,article,null/unknown,null/unknown,Ankur Agarwal; Ravi S. Behara; Sirish Mulpura; Vivek Tyagi,Florida Atlantic University,31,8.0,1.636,0.86934198,Machine Learning in Healthcare,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
Scopus,Natural Language Processing,2026-04-29,58,OpenAlex,https://openalex.org/W4214616460,https://doi.org/10.1109/apsecw53869.2021.00016,Generation of Oracles using Natural Language Processing,2021.0,article,null/unknown,null/unknown,Iat Tou Leong; Raul Barbosa,University of Coimbra,31,0.0,0.0,0.27955228,Software Testing and Debugging Techniques,Software,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,PT,False
Scopus,Natural Language Processing,2026-04-29,59,OpenAlex,https://openalex.org/W2785260530,https://doi.org/10.1007/s11277-018-5316-2,RETRACTED ARTICLE: Research and Experiment of Intelligent Natural Language Processing Algorithms,2018.0,article,Wireless Personal Communications,Springer Science+Business Media,Zeliang Zhang; Xinwen Bi,Beihua University,11,1.0,0.1687,0.57072344,Sentiment Analysis and Opinion Mining,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,True,English,CN,True
Scopus,Natural Language Processing,2026-04-29,60,OpenAlex,https://openalex.org/W7126408002,https://doi.org/10.1145/3788108.3788503,English Speech Verbs’ Meaning Potential for Natural Language Processing,2025.0,article,null/unknown,null/unknown,Nana Jin; Zili Chen,Guangdong University of Foreign Studies; Hong Kong Polytechnic University,5,0.0,0.0,0.83301984,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,null/unknown,CN; HK,True
Scopus,Natural Language Processing,2026-04-29,61,OpenAlex,https://openalex.org/W1924367279,https://doi.org/10.1558/cj.v5i4.63-75,Neural Network Computing and Natural Language Processing,1987.0,article,CALICO Journal,Equinox Publishing,Frank L. Borchardt,null/unknown,21,2.0,0.0,0.09240753,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,null/unknown,False
